codice,codice_parlante,utenza,cliente,data,imponibile,iva,totale,data_scadenza,stato_pagamento,data_pagamento,indirizzo_fatturazione,città_fatturazione
7e1f851f-f958-4854-9724-3a677b962a90,FAT-25122025-005,5b4483e2-3ce0-4469-98d3-97a46a50df61,9b22e89b-ba6d-4e07-9dea-a5ae125ee5d2,2025-12-25,160.05,35.21,195.26,2026-01-24,Pagata,2026-01-24,Corso Dei Contadini 82,Cernusco sul Naviglio
42c173bd-5038-4f71-92a9-e44074d78caa,FAT-25062026-006,5b4483e2-3ce0-4469-98d3-97a46a50df61,9b22e89b-ba6d-4e07-9dea-a5ae125ee5d2,2026-06-25,146.9,32.32,179.22,2026-07-25,Pagata,2026-07-26,Corso Dei Contadini 82,Cernusco sul Naviglio
f2dc78be-66ed-48a4-a8c9-c68ec123b40d,FAT-05012026-007,3c87c31a-229c-4d8e-84de-7fc8c61043c2,868bdfd6-2a69-4568-93ac-312f52ebad99,2026-01-05,80.55,8.05,88.6,2026-02-04,Pagata,2026-01-19,Vicolo Cavour 90,Macherio
0fc07743-5ff6-4f91-be09-be4b33074a4a,FAT-05072026-012,3c87c31a-229c-4d8e-84de-7fc8c61043c2,868bdfd6-2a69-4568-93ac-312f52ebad99,2026-07-05,73.5,7.35,80.85,2026-08-04,Pagata,2026-07-31,Vicolo Cavour 90,Macherio
64bda7ae-710e-4240-9a27-1dd0dab00449,FAT-15022024-004,314a68dc-7c07-4e43-9a0c-2bd98a133253,bd7c9865-0634-47f9-ae73-b6b8da3ab9af,2024-02-15,59.6,5.96,65.56,2024-03-16,Pagata,2024-03-15,Piazza Del Vespro 104,Treviglio
3880779e-f2cc-4685-86a4-f6c4b55930f9,FAT-15082024-005,314a68dc-7c07-4e43-9a0c-2bd98a133253,bd7c9865-0634-47f9-ae73-b6b8da3ab9af,2024-08-15,96.82,9.68,106.5,2024-09-14,Pagata,2024-08-27,Piazza Del Vespro 104,Treviglio
9a6045cb-f092-40ff-8880-af156fdb5233,FAT-15022025-006,314a68dc-7c07-4e43-9a0c-2bd98a133253,bd7c9865-0634-47f9-ae73-b6b8da3ab9af,2025-02-15,62.4,6.24,68.64,2025-03-17,Pagata,2025-03-19,Piazza Del Vespro 104,Treviglio
4bb3b3d1-b8a0-4f34-99ff-09691533ed28,FAT-15082025-006,314a68dc-7c07-4e43-9a0c-2bd98a133253,bd7c9865-0634-47f9-ae73-b6b8da3ab9af,2025-08-15,94.93,9.49,104.42,2025-09-14,Pagata,2025-09-03,Piazza Del Vespro 104,Treviglio
a074cc80-f09f-472d-b089-ea2f6b7d0931,FAT-15022026-008,314a68dc-7c07-4e43-9a0c-2bd98a133253,bd7c9865-0634-47f9-ae73-b6b8da3ab9af,2026-02-15,59.6,5.96,65.56,2026-03-17,Annullata,NULL,Piazza Del Vespro 104,Treviglio
5b0ad537-8148-4219-b8f9-095f13214b2f,FAT-05042024-004,022c23f9-8935-4deb-a46f-f7ef085447f8,44d16a6f-294e-4884-b8ef-5284104307f2,2024-04-05,53.9,5.39,59.29,2024-05-05,Pagata,2024-05-08,Piazza Tevere 103,Lallio
077f2438-dc96-475b-83c9-5c3926beaabd,FAT-05102024-003,022c23f9-8935-4deb-a46f-f7ef085447f8,44d16a6f-294e-4884-b8ef-5284104307f2,2024-10-05,82.0,8.2,90.2,2024-11-04,Scaduta,NULL,Piazza Tevere 103,Lallio
6a60268d-20d4-4a3c-864d-879d3d4b1f1c,FAT-05042025-003,022c23f9-8935-4deb-a46f-f7ef085447f8,44d16a6f-294e-4884-b8ef-5284104307f2,2025-04-05,49.65,4.96,54.61,2025-05-05,Pagata,2025-04-17,Piazza Tevere 103,Lallio
65924c83-a46e-4048-8b79-856f0e839cd7,FAT-05102025-006,022c23f9-8935-4deb-a46f-f7ef085447f8,44d16a6f-294e-4884-b8ef-5284104307f2,2025-10-05,80.6,8.06,88.66,2025-11-04,Pagata,2025-10-28,Piazza Tevere 103,Lallio
445af02e-f8be-40da-ab85-7d48d9f71052,FAT-05042026-005,022c23f9-8935-4deb-a46f-f7ef085447f8,44d16a6f-294e-4884-b8ef-5284104307f2,2026-04-05,55.25,5.53,60.78,2026-05-05,Pagata,2026-04-17,Piazza Tevere 103,Lallio
b7b2756d-63bb-4dfd-b1f0-1ec64a947522,FAT-15042025-008,94f8274f-43dd-47ad-b75c-a27b66ee8c56,329c14eb-26d5-4b4e-ac2a-9d6042d23c7e,2025-04-15,97.35,21.42,118.77,2025-05-15,Pagata,2025-04-29,Corso Brindisi 69,Muggiò
13b10ae0-e5cd-4747-9615-92341bb84a3b,FAT-15102025-011,94f8274f-43dd-47ad-b75c-a27b66ee8c56,329c14eb-26d5-4b4e-ac2a-9d6042d23c7e,2025-10-15,136.8,30.1,166.9,2025-11-14,Scaduta,NULL,Corso Brindisi 69,Muggiò
f5e0eba6-7308-4461-87f7-2b94e5e79da7,FAT-15042026-010,94f8274f-43dd-47ad-b75c-a27b66ee8c56,329c14eb-26d5-4b4e-ac2a-9d6042d23c7e,2026-04-15,107.75,23.71,131.46,2026-05-15,Pagata,2026-04-18,Corso Brindisi 69,Muggiò
04e57877-37d6-4c67-986e-7435817a04a5,FAT-15102026-001,94f8274f-43dd-47ad-b75c-a27b66ee8c56,329c14eb-26d5-4b4e-ac2a-9d6042d23c7e,2026-10-15,131.6,28.95,160.55,2026-11-14,Pagata,2026-11-06,Corso Brindisi 69,Muggiò
FAT-43c9e53e-2d9f-42ad-bce2-0ebe4d4e2a84,FAT-07112026-001,94f8274f-43dd-47ad-b75c-a27b66ee8c56,329c14eb-26d5-4b4e-ac2a-9d6042d23c7e,2026-11-07,27.1,5.96,33.06,2026-12-07,Pagata,2026-11-10,Corso Brindisi 69,Muggiò
5132ff21-9a6d-4d7f-90d7-5e647fc51ccc,FAT-25092024-002,912497d8-c898-47d2-900b-5c2aab4c81f7,329c14eb-26d5-4b4e-ac2a-9d6042d23c7e,2024-09-25,115.7,25.45,141.15,2024-10-25,Scaduta,NULL,Corso Brindisi 69,Muggiò
812a5b17-516e-45b6-87e6-f8dd1b1bf286,FAT-25032025-002,912497d8-c898-47d2-900b-5c2aab4c81f7,329c14eb-26d5-4b4e-ac2a-9d6042d23c7e,2025-03-25,84.8,18.66,103.46,2025-04-24,Scaduta,NULL,Corso Brindisi 69,Muggiò
c8c186eb-0f64-48e4-bd7f-f58d5edaae99,FAT-25092025-002,912497d8-c898-47d2-900b-5c2aab4c81f7,329c14eb-26d5-4b4e-ac2a-9d6042d23c7e,2025-09-25,115.55,25.42,140.97,2025-10-25,Scaduta,NULL,Corso Brindisi 69,Muggiò
06f973a1-d829-46fa-851a-87e55606ab1b,FAT-25032026-004,912497d8-c898-47d2-900b-5c2aab4c81f7,329c14eb-26d5-4b4e-ac2a-9d6042d23c7e,2026-03-25,90.0,19.8,109.8,2026-04-24,Pagata,2026-04-17,Corso Brindisi 69,Muggiò
53362bdb-33d6-42ef-b48e-1390ca31223f,FAT-25082023-001,3b69a00f-50fc-4253-b921-07bd2a4d5f2f,3857b0be-3103-4581-bc59-afd116655c9a,2023-08-25,88.85,8.88,97.73,2023-09-24,Pagata,2023-09-29,Largo Appennini 65,Brugherio
66921ffa-4188-457e-a129-518933bb78ec,FAT-25022024-004,3b69a00f-50fc-4253-b921-07bd2a4d5f2f,3857b0be-3103-4581-bc59-afd116655c9a,2024-02-25,65.2,6.52,71.72,2024-03-26,Pagata,2024-03-29,Largo Appennini 65,Brugherio
FAT-603f6561-3a82-4aa4-8f4c-74b58f51bb14,FAT-24032024-001,3b69a00f-50fc-4253-b921-07bd2a4d5f2f,3857b0be-3103-4581-bc59-afd116655c9a,2024-03-24,18.95,1.9,20.85,2024-04-23,Pagata,2024-03-31,Largo Appennini 65,Brugherio
017a91cf-c4d0-469b-a959-47e9ba2f909f,FAT-25052023-001,1c4fa6b5-f60c-4761-a210-1f368a2b8745,4ac4a94b-0f37-4bbd-ba91-8222b0c6fbbd,2023-05-25,510.65,112.34,622.99,2023-06-24,Pagata,2023-05-26,Viale Pirandello 122,Ceriano Laghetto
f0d42eb6-4ba7-41d6-b464-89f88a4f94a9,FAT-25072023-001,1c4fa6b5-f60c-4761-a210-1f368a2b8745,4ac4a94b-0f37-4bbd-ba91-8222b0c6fbbd,2023-07-25,698.15,153.59,851.74,2023-08-24,Pagata,2023-07-30,Viale Pirandello 122,Ceriano Laghetto
bc2a1cdd-e115-4e63-8c95-35e34dd15611,FAT-25092023-002,1c4fa6b5-f60c-4761-a210-1f368a2b8745,4ac4a94b-0f37-4bbd-ba91-8222b0c6fbbd,2023-09-25,729.35,160.46,889.81,2023-10-25,Pagata,2023-10-13,Viale Pirandello 122,Ceriano Laghetto
fc650f0e-321e-4919-b1dc-8577ed5ad3f7,FAT-25112023-001,1c4fa6b5-f60c-4761-a210-1f368a2b8745,4ac4a94b-0f37-4bbd-ba91-8222b0c6fbbd,2023-11-25,542.15,119.27,661.42,2023-12-25,Pagata,2023-12-07,Viale Pirandello 122,Ceriano Laghetto
b161a6b3-3503-4530-9c40-ed73c8121a9c,FAT-25012024-002,1c4fa6b5-f60c-4761-a210-1f368a2b8745,4ac4a94b-0f37-4bbd-ba91-8222b0c6fbbd,2024-01-25,404.35,88.96,493.31,2024-02-24,Scaduta,NULL,Viale Pirandello 122,Ceriano Laghetto
a2702fbb-fe65-4bf0-9f4c-e4c9021d19e6,FAT-25032024-001,1c4fa6b5-f60c-4761-a210-1f368a2b8745,4ac4a94b-0f37-4bbd-ba91-8222b0c6fbbd,2024-03-25,443.5,97.57,541.07,2024-04-24,Pagata,2024-04-02,Viale Pirandello 122,Ceriano Laghetto
fcb8f406-6163-478e-86ac-cc1d351a6b13,FAT-25052024-002,1c4fa6b5-f60c-4761-a210-1f368a2b8745,4ac4a94b-0f37-4bbd-ba91-8222b0c6fbbd,2024-05-25,562.8,123.82,686.62,2024-06-24,Pagata,2024-06-26,Viale Pirandello 122,Ceriano Laghetto
49754eb3-db17-4279-99cc-025a2273fe17,FAT-25072024-002,1c4fa6b5-f60c-4761-a210-1f368a2b8745,4ac4a94b-0f37-4bbd-ba91-8222b0c6fbbd,2024-07-25,726.75,159.88,886.63,2024-08-24,Pagata,2024-08-29,Viale Pirandello 122,Ceriano Laghetto
761a7f63-4e7c-4572-8cf1-8082fdaf662b,FAT-25092024-003,1c4fa6b5-f60c-4761-a210-1f368a2b8745,4ac4a94b-0f37-4bbd-ba91-8222b0c6fbbd,2024-09-25,799.55,175.9,975.45,2024-10-25,Pagata,2024-10-19,Viale Pirandello 122,Ceriano Laghetto
FAT-6da509b5-b24d-40d3-a4a9-bc9bf18bb701,FAT-30082024-001,1c4fa6b5-f60c-4761-a210-1f368a2b8745,4ac4a94b-0f37-4bbd-ba91-8222b0c6fbbd,2024-08-30,31.65,6.96,38.61,2024-09-29,Pagata,2024-09-17,Viale Pirandello 122,Ceriano Laghetto
8795f0ac-3e89-4c0b-adba-5b1140a5b619,FAT-25102023-002,48f3ddc7-1ac4-4fb8-8c57-5f97ff738168,68f49061-9151-4a8a-a2af-6d49d5de2283,2023-10-25,83.45,8.35,91.8,2023-11-24,Scaduta,NULL,Largo Bembo 98,Rivolta d'Adda
56649101-8747-4b2d-a900-7f4e8619963c,FAT-25022024-005,48f3ddc7-1ac4-4fb8-8c57-5f97ff738168,68f49061-9151-4a8a-a2af-6d49d5de2283,2024-02-25,53.7,5.37,59.07,2024-03-26,Pagata,2024-03-10,Largo Bembo 98,Rivolta d'Adda
c55b9515-2c6c-42b8-ad7e-06e05131b79f,FAT-25062024-004,48f3ddc7-1ac4-4fb8-8c57-5f97ff738168,68f49061-9151-4a8a-a2af-6d49d5de2283,2024-06-25,63.45,6.35,69.8,2024-07-25,Pagata,2024-07-20,Largo Bembo 98,Rivolta d'Adda
28b7eab9-8e48-4a10-904a-2a36dfc42e0b,FAT-25102024-002,48f3ddc7-1ac4-4fb8-8c57-5f97ff738168,68f49061-9151-4a8a-a2af-6d49d5de2283,2024-10-25,97.45,9.75,107.2,2024-11-24,Pagata,2024-11-05,Largo Bembo 98,Rivolta d'Adda
315f9127-2072-4eb2-b3fc-55d7d6e16507,FAT-25022025-002,48f3ddc7-1ac4-4fb8-8c57-5f97ff738168,68f49061-9151-4a8a-a2af-6d49d5de2283,2025-02-25,52.3,5.23,57.53,2025-03-27,Scaduta,NULL,Largo Bembo 98,Rivolta d'Adda
2f2ae019-f2ef-4337-8b63-d94df57b5be3,FAT-25062025-005,48f3ddc7-1ac4-4fb8-8c57-5f97ff738168,68f49061-9151-4a8a-a2af-6d49d5de2283,2025-06-25,62.0,6.2,68.2,2025-07-25,Pagata,2025-07-23,Largo Bembo 98,Rivolta d'Adda
5a3e7844-977d-4f3a-8a69-871a42cc5a89,FAT-25102025-003,48f3ddc7-1ac4-4fb8-8c57-5f97ff738168,68f49061-9151-4a8a-a2af-6d49d5de2283,2025-10-25,89.45,8.95,98.4,2025-11-24,Pagata,2025-11-06,Largo Bembo 98,Rivolta d'Adda
bcbfb537-ccc6-40b3-b3e2-63862d40fd3a,FAT-25022026-003,48f3ddc7-1ac4-4fb8-8c57-5f97ff738168,68f49061-9151-4a8a-a2af-6d49d5de2283,2026-02-25,55.1,5.51,60.61,2026-03-27,Pagata,2026-03-03,Largo Bembo 98,Rivolta d'Adda
4e2bdf7c-de1e-4358-b530-7a293b0a6047,FAT-25062026-007,48f3ddc7-1ac4-4fb8-8c57-5f97ff738168,68f49061-9151-4a8a-a2af-6d49d5de2283,2026-06-25,62.0,6.2,68.2,2026-07-25,Pagata,2026-07-17,Largo Bembo 98,Rivolta d'Adda
6122861f-f4fb-4bd5-91f5-88c1ed1143eb,FAT-25082024-002,91e431fe-e8ff-456d-bfe3-dad6079c5ffe,245f66ac-5953-465a-a5d2-72fc4407dd46,2024-08-25,41.3,4.13,45.43,2024-09-24,Pagata,2024-09-06,Vicolo Lombardia 128,Nibionno
bd260ec6-e148-4c04-8ba9-14b2c47c3b7b,FAT-25022025-003,91e431fe-e8ff-456d-bfe3-dad6079c5ffe,245f66ac-5953-465a-a5d2-72fc4407dd46,2025-02-25,40.0,4.0,44.0,2025-03-27,Pagata,2025-03-05,Vicolo Lombardia 128,Nibionno
71a7309e-3491-423e-98ef-9702dc3273f3,FAT-25082025-003,91e431fe-e8ff-456d-bfe3-dad6079c5ffe,245f66ac-5953-465a-a5d2-72fc4407dd46,2025-08-25,42.65,4.26,46.91,2025-09-24,Pagata,2025-09-21,Vicolo Lombardia 128,Nibionno
13feee4a-e96d-40fb-a07b-9f3b014bd0dc,FAT-25022026-004,91e431fe-e8ff-456d-bfe3-dad6079c5ffe,245f66ac-5953-465a-a5d2-72fc4407dd46,2026-02-25,35.8,3.58,39.38,2026-03-27,Pagata,2026-03-31,Vicolo Lombardia 128,Nibionno
d9f02603-c5c6-4b0d-a6e4-801c12ce9f21,FAT-15062024-005,9bcda656-160b-4e46-a5aa-001505a23916,81b0d8cd-6afd-4b59-9692-4e81460a98c0,2024-06-15,63.75,6.38,70.13,2024-07-15,Pagata,2024-07-12,Largo Pitagora 32,Busnago
01840c79-d5c1-432e-9666-7cd6f456493b,FAT-15122024-006,9bcda656-160b-4e46-a5aa-001505a23916,81b0d8cd-6afd-4b59-9692-4e81460a98c0,2024-12-15,70.75,7.08,77.83,2025-01-14,Pagata,2024-12-24,Largo Pitagora 32,Busnago
92d3aa55-2d92-4f72-bd55-2a73244a58ad,FAT-15062025-008,9bcda656-160b-4e46-a5aa-001505a23916,81b0d8cd-6afd-4b59-9692-4e81460a98c0,2025-06-15,65.1,6.51,71.61,2025-07-15,Pagata,2025-06-26,Largo Pitagora 32,Busnago
b47cb2f9-d23b-4399-a99c-19e713327255,FAT-15122025-006,9bcda656-160b-4e46-a5aa-001505a23916,81b0d8cd-6afd-4b59-9692-4e81460a98c0,2025-12-15,70.75,7.08,77.83,2026-01-14,Pagata,2026-01-06,Largo Pitagora 32,Busnago
fdf2c12c-967a-4fed-88d2-000df888904b,FAT-15062026-008,9bcda656-160b-4e46-a5aa-001505a23916,81b0d8cd-6afd-4b59-9692-4e81460a98c0,2026-06-15,63.7,6.37,70.07,2026-07-15,Pagata,2026-07-11,Largo Pitagora 32,Busnago
FAT-08e04154-2fc0-4f6e-831e-803909060e8d,FAT-26072024-001,5898c73f-337e-42cd-8884-40056b443936,30f87afc-e382-4af8-8e35-6b6e9b3c0602,2024-07-26,131.04,13.1,144.14,2024-08-25,Pagata,2024-08-06,Largo Appennini 65,Brugherio
b7ed23f9-938e-4160-9cca-10b8d91e8043,FAT-05052025-005,4277744e-6d85-496d-8bc1-68fa7c292574,f6b527dc-e217-4d85-bfef-f8e257dfb3e4,2025-05-05,102.65,10.27,112.92,2025-06-04,Pagata,2025-06-06,Corso Brindisi 44,Melzo
3c6d4a90-c02f-4d06-84c3-5783be0d8eab,FAT-05092025-005,4277744e-6d85-496d-8bc1-68fa7c292574,f6b527dc-e217-4d85-bfef-f8e257dfb3e4,2025-09-05,161.35,16.14,177.49,2025-10-05,Pagata,2025-09-08,Corso Brindisi 44,Melzo
2ba466e7-9ea8-4876-a625-47a48555323f,FAT-05012026-008,4277744e-6d85-496d-8bc1-68fa7c292574,f6b527dc-e217-4d85-bfef-f8e257dfb3e4,2026-01-05,97.1,9.71,106.81,2026-02-04,Pagata,2026-01-06,Corso Brindisi 44,Melzo
90c8f0bf-213c-4c17-a49c-3f8e498bc0b3,FAT-05052026-005,4277744e-6d85-496d-8bc1-68fa7c292574,f6b527dc-e217-4d85-bfef-f8e257dfb3e4,2026-05-05,90.05,9.01,99.06,2026-06-04,Pagata,2026-05-29,Corso Brindisi 44,Melzo
9b602189-0b49-472c-8d17-b8cbd24662ba,FAT-05082025-008,28466afd-f641-462f-82bb-0ad44f3bf8d7,b6adb102-f36d-4f96-acc7-8c4747aea99f,2025-08-05,41.25,4.12,45.37,2025-09-04,Pagata,2025-08-08,Corso Bramante 40,Ronco Briantino
1bd2bb47-6bf3-4205-8f72-dd08a3fe480d,FAT-05022026-012,28466afd-f641-462f-82bb-0ad44f3bf8d7,b6adb102-f36d-4f96-acc7-8c4747aea99f,2026-02-05,37.2,3.72,40.92,2026-03-07,Pagata,2026-02-09,Corso Bramante 40,Ronco Briantino
4b11b3eb-9dec-4823-bc36-e2af2a495191,FAT-15022026-009,1577a2e8-596f-4c98-89e1-9b2be06f8330,d81fd487-4f1e-4414-b384-7a34896deeee,2026-02-15,221.25,48.67,269.92,2026-03-17,Pagata,2026-03-22,Largo Torquato Tasso 74,Pradalunga
0dcd29b8-b772-4838-bddf-f1789d862449,FAT-15062026-009,1577a2e8-596f-4c98-89e1-9b2be06f8330,d81fd487-4f1e-4414-b384-7a34896deeee,2026-06-15,311.8,68.6,380.4,2026-07-15,Pagata,2026-07-05,Largo Torquato Tasso 74,Pradalunga
d4b188ed-c0f3-439d-852e-0ab3fa281530,FAT-25062025-006,794b2d5c-3eee-4e1a-a506-81ae46e35073,76acee96-7e71-418b-bb65-8496a97f1072,2025-06-25,72.1,7.21,79.31,2025-07-25,Pagata,2025-07-25,Corso Ariosto 62,Pusiano
a3331056-6cbe-4b63-b055-44325a675503,FAT-25122025-006,794b2d5c-3eee-4e1a-a506-81ae46e35073,76acee96-7e71-418b-bb65-8496a97f1072,2025-12-25,81.95,8.2,90.15,2026-01-24,Pagata,2025-12-28,Corso Ariosto 62,Pusiano
52f85b74-ce1a-4872-9655-5433cc64c1eb,FAT-25062026-008,794b2d5c-3eee-4e1a-a506-81ae46e35073,76acee96-7e71-418b-bb65-8496a97f1072,2026-06-25,73.5,7.35,80.85,2026-07-25,Pagata,2026-07-20,Corso Ariosto 62,Pusiano
b3e4fafc-b247-4edf-be94-7e1fd67173c9,FAT-25082023-002,1ed8c5ba-bbab-4cda-a77b-9cb5f72e498e,7bb6c8d4-ee7f-424d-98df-d20fe6012958,2023-08-25,143.65,14.37,158.02,2023-09-24,Pagata,2023-09-17,Corso Terni 30,Cene
4373d8c4-634d-42b1-a8cd-a11496ce4b4a,FAT-25122023-002,1ed8c5ba-bbab-4cda-a77b-9cb5f72e498e,7bb6c8d4-ee7f-424d-98df-d20fe6012958,2023-12-25,91.65,9.17,100.82,2024-01-24,Pagata,2024-01-27,Corso Terni 30,Cene
7d63a3a1-0c33-4d5b-be03-2fdc1992ff6c,FAT-25042024-001,1ed8c5ba-bbab-4cda-a77b-9cb5f72e498e,7bb6c8d4-ee7f-424d-98df-d20fe6012958,2024-04-25,91.65,9.17,100.82,2024-05-25,Pagata,2024-05-14,Corso Terni 30,Cene
3535e473-6e63-454c-a85d-9f0ae7facac9,FAT-25082024-003,1ed8c5ba-bbab-4cda-a77b-9cb5f72e498e,7bb6c8d4-ee7f-424d-98df-d20fe6012958,2024-08-25,147.65,14.77,162.42,2024-09-24,Pagata,2024-09-21,Corso Terni 30,Cene
5dc70629-fe10-4f04-8fce-17bfc4337d43,FAT-25122024-004,1ed8c5ba-bbab-4cda-a77b-9cb5f72e498e,7bb6c8d4-ee7f-424d-98df-d20fe6012958,2024-12-25,85.65,8.57,94.22,2025-01-24,Pagata,2025-01-23,Corso Terni 30,Cene
8533eb38-5ae9-44d5-9150-91f658491376,FAT-25042025-002,1ed8c5ba-bbab-4cda-a77b-9cb5f72e498e,7bb6c8d4-ee7f-424d-98df-d20fe6012958,2025-04-25,87.85,8.79,96.64,2025-05-25,Pagata,2025-05-24,Corso Terni 30,Cene
fb279ff1-ad39-47c3-a654-a3f50171ccc2,FAT-25082025-004,1ed8c5ba-bbab-4cda-a77b-9cb5f72e498e,7bb6c8d4-ee7f-424d-98df-d20fe6012958,2025-08-25,141.65,14.17,155.82,2025-09-24,Pagata,2025-09-11,Corso Terni 30,Cene
0080ece1-84e6-4b4b-8eb3-6771e3e8250c,FAT-25122025-007,1ed8c5ba-bbab-4cda-a77b-9cb5f72e498e,7bb6c8d4-ee7f-424d-98df-d20fe6012958,2025-12-25,81.65,8.17,89.82,2026-01-24,Annullata,NULL,Corso Terni 30,Cene
c270ab43-c280-448b-9f70-720abc85cc8b,FAT-25042026-005,1ed8c5ba-bbab-4cda-a77b-9cb5f72e498e,7bb6c8d4-ee7f-424d-98df-d20fe6012958,2026-04-25,79.85,7.98,87.83,2026-05-25,Pagata,2026-04-30,Corso Terni 30,Cene
d15eb302-0763-4411-8ac8-35b84542f859,FAT-15062025-009,d58ee73c-3db3-4e9b-b725-bde91beb8eb6,86371412-e2f2-434d-8b2e-3abeb5761237,2025-06-15,156.08,15.61,171.69,2025-07-15,Pagata,2025-06-23,Vicolo Vecchia 87,Melzo
4df25a05-d8f5-4647-808a-a41fb89f78e0,FAT-15102025-012,d58ee73c-3db3-4e9b-b725-bde91beb8eb6,86371412-e2f2-434d-8b2e-3abeb5761237,2025-10-15,163.35,16.34,179.69,2025-11-14,Pagata,2025-10-30,Vicolo Vecchia 87,Melzo
1060a4fe-a611-4699-8844-98c13d20a908,FAT-15022026-010,d58ee73c-3db3-4e9b-b725-bde91beb8eb6,86371412-e2f2-434d-8b2e-3abeb5761237,2026-02-15,106.95,10.7,117.65,2026-03-17,Pagata,2026-03-22,Vicolo Vecchia 87,Melzo
de554ddf-697f-4557-8d4f-5bdc3a9630f1,FAT-15062026-010,d58ee73c-3db3-4e9b-b725-bde91beb8eb6,86371412-e2f2-434d-8b2e-3abeb5761237,2026-06-15,144.08,14.41,158.49,2026-07-15,Pagata,2026-06-29,Vicolo Vecchia 87,Melzo
e570055a-3460-4f7b-8c85-0dc88aed3c40,FAT-05042025-004,a8d8d73a-8b20-4799-838d-7d5285ec39f1,1d3e3e7e-4107-4d8c-8a78-f6bf240922db,2025-04-05,69.89,6.99,76.88,2025-05-05,Pagata,2025-04-21,Piazza Arno 108,Calusco d'Adda
7f6624a5-39e9-47d9-b183-34a1755e16e8,FAT-05082025-009,a8d8d73a-8b20-4799-838d-7d5285ec39f1,1d3e3e7e-4107-4d8c-8a78-f6bf240922db,2025-08-05,115.34,11.53,126.87,2025-09-04,Annullata,NULL,Piazza Arno 108,Calusco d'Adda
e5afb2e4-6337-4273-8a5e-c0195823a797,FAT-05122025-006,a8d8d73a-8b20-4799-838d-7d5285ec39f1,1d3e3e7e-4107-4d8c-8a78-f6bf240922db,2025-12-05,90.81,9.08,99.89,2026-01-04,Scaduta,NULL,Piazza Arno 108,Calusco d'Adda
781df5fb-c884-4a90-a031-a2500f39652d,FAT-05042026-006,a8d8d73a-8b20-4799-838d-7d5285ec39f1,1d3e3e7e-4107-4d8c-8a78-f6bf240922db,2026-04-05,64.49,6.45,70.94,2026-05-05,Pagata,2026-04-25,Piazza Arno 108,Calusco d'Adda
fa28900e-8693-4b6a-86ab-b8ccd275c2c8,FAT-05032025-006,9e686acb-0731-4b76-a5ff-e7acd70f5ecb,ba3758d4-6d2b-4ae2-9dc5-e12f8a1cccf6,2025-03-05,98.55,9.86,108.41,2025-04-04,Pagata,2025-03-22,Viale Poliziano 108,Lesmo
56d67997-36ba-47e3-afcf-46958f60324c,FAT-05072025-011,9e686acb-0731-4b76-a5ff-e7acd70f5ecb,ba3758d4-6d2b-4ae2-9dc5-e12f8a1cccf6,2025-07-05,168.06,16.81,184.87,2025-08-04,Pagata,2025-07-13,Viale Poliziano 108,Lesmo
ec78cc00-d575-4753-bb19-bd5184d6f9ee,FAT-05112025-009,9e686acb-0731-4b76-a5ff-e7acd70f5ecb,ba3758d4-6d2b-4ae2-9dc5-e12f8a1cccf6,2025-11-05,181.5,18.15,199.65,2025-12-05,Scaduta,NULL,Viale Poliziano 108,Lesmo
11ba545b-cec4-4651-b04e-e52c7f3fa608,FAT-05032026-009,9e686acb-0731-4b76-a5ff-e7acd70f5ecb,ba3758d4-6d2b-4ae2-9dc5-e12f8a1cccf6,2026-03-05,99.95,10.0,109.95,2026-04-04,Pagata,2026-03-23,Viale Poliziano 108,Lesmo
d168e984-9dea-4687-8372-0198251d7c30,FAT-05072026-013,9e686acb-0731-4b76-a5ff-e7acd70f5ecb,ba3758d4-6d2b-4ae2-9dc5-e12f8a1cccf6,2026-07-05,146.06,14.61,160.67,2026-08-04,Pagata,2026-08-01,Viale Poliziano 108,Lesmo
874bb989-36cb-4caa-a5bf-7e9534b698e1,FAT-15022025-007,ffc27248-1f80-4248-bbd0-34b6c5de77b1,e5a683c3-c9a3-458e-b607-a04f1d95b70f,2025-02-15,35.8,3.58,39.38,2025-03-17,Pagata,2025-02-18,Largo Appennini 65,Brugherio
cb9512d2-c17c-4eea-87da-27619aec7f6f,FAT-15082025-007,ffc27248-1f80-4248-bbd0-34b6c5de77b1,e5a683c3-c9a3-458e-b607-a04f1d95b70f,2025-08-15,46.85,4.69,51.54,2025-09-14,Pagata,2025-09-05,Largo Appennini 65,Brugherio
ce603899-75aa-47cc-be06-f29b00ebd331,FAT-15022026-011,ffc27248-1f80-4248-bbd0-34b6c5de77b1,e5a683c3-c9a3-458e-b607-a04f1d95b70f,2026-02-15,37.2,3.72,40.92,2026-03-17,Pagata,2026-03-14,Largo Appennini 65,Brugherio
2f31737f-1ad6-458c-9f9a-9e89d49effa1,FAT-15032025-004,f8f98028-60f8-4cc5-9ab2-e5c9b427bb55,e5a683c3-c9a3-458e-b607-a04f1d95b70f,2025-03-15,54.1,5.41,59.51,2025-04-14,Scaduta,NULL,Largo Appennini 65,Brugherio
508ac5c1-dc22-4462-b15f-b812ab64d70d,FAT-15092025-006,f8f98028-60f8-4cc5-9ab2-e5c9b427bb55,e5a683c3-c9a3-458e-b607-a04f1d95b70f,2025-09-15,68.4,6.84,75.24,2025-10-15,Pagata,2025-10-07,Largo Appennini 65,Brugherio
